fecha;codigo;facultad;area;materia;seccion;horario;dias;evaluacion;tipo;inscritos;examinados;modalidad
2023-02-16;MAT3-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA III;3;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;111;108;EN LINEA
2023-02-16;ESTE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA;2;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;128;120;EN LINEA
2023-02-16;MAT1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;5;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;129;124;EN LINEA
2023-02-16;STCD-H;Fac_Der;DERECHO;SEMINARIO TALLER DE COMPETENCIAS;4;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;86;81;PRESENCIAL
2023-02-16;ESCO-V;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;85;74;VIRTUAL
2023-02-16;ESCO-V;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;87;78;VIRTUAL
2023-02-16;PSAPA-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL APRENDIZAJE;2;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;120;112;EN LINEA
2023-02-16;DCO2-D;Fac_Der;DERECHO;DERECHO CONSTITUCIONAL II / PROCEDIMIENTOS CONSTITUCIONALES;2;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;37;35;PRESENCIAL
2023-02-16;IED2-V;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO II;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;43;36;VIRTUAL
2023-02-16;STCD-H;Fac_Der;DERECHO;SEMINARIO TALLER DE COMPETENCIAS;1;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;86;83;PRESENCIAL
2023-02-16;DEME-D;Fac_Der;DERECHO;DERECHO MERCANTIL;6;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;25;22;EN LINEA
2023-02-16;DEC1-V;Fac_Der;DERECHO;DERECHO CIVIL I (BIENES);1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;73;68;VIRTUAL
2023-02-16;DEME-V;Fac_Der;DERECHO;DERECHO MERCANTIL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;74;70;VIRTUAL
2023-02-16;DEME-V;Fac_Der;DERECHO;DERECHO MERCANTIL;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;54;46;VIRTUAL
2023-02-16;IED2-V;Fac_Der;DERECHO;INTRODUCCIÓN AL ESTUDIO DEL DERECHO II;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;75;67;VIRTUAL
2023-02-16;DEM2N-D;Fac_Der;DERECHO;DERECHO MERCANTIL II;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;87;78;EN LINEA
2023-02-16;MEFI-V;Fac_CiEmp;NEGOCIOS;MERCADEO Y FINANZAS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;41;24;VIRTUAL
2023-02-16;MYTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN;3;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;79;73;EN LINEA
2023-02-16;COI1-V;Fac_CiSo;IDIOMAS;COMPOSICIÓN INGLESA I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;29;26;VIRTUAL
2023-02-16;PROG4-V;Fac_InCa;INFORMATICA;PROGRAMACIÓN IV;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;19;16;VIRTUAL
2023-02-16;DEREN-D;Fac_Der;DERECHO;DERECHO REGISTRAL;1;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;59;56;EN LINEA
2023-02-16;HISI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ADMÓN. DE LA HIGIENE Y SEGURIDAD INDUSTRIAL;1;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;134;131;EN LINEA
2023-02-16;CREA-E;Fac_CiEmp;NEGOCIOS;CREACIÓN DE EMPRESAS;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;105;85;EN LINEA
2023-02-16;FILO-V;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;130;117;VIRTUAL
2023-02-16;FILO-V;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;126;112;VIRTUAL
2023-02-16;INFG-V;Fac_InCa;INFORMATICA;INFORMÁTICA GENERAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;34;29;VIRTUAL
2023-02-16;PPT1-H;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA I;2;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;65;61;EN LINEA
2023-02-16;PSICO-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA COMUNITARIA;2;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;126;122;EN LINEA
2023-02-16;PSEM-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;3;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;46;45;EN LINEA
2023-02-16;DCO2-D;Fac_Der;DERECHO;DERECHO CONSTITUCIONAL II / PROCEDIMIENTOS CONSTITUCIONALES;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;79;76;EN LINEA
2023-02-16;RRD-I;Fac_InCa;INFORMATICA;RESPALDO Y RECUPERACIÓN DE DATOS;1;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;2;2;EN LINEA
2023-02-16;CDLA-E;Fac_Der;DERECHO;ESTUDIO DE LA CONSTITUCIÓN;2;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;96;93;EN LINEA
2023-02-16;PSF1-H;Fac_CiSo;PSICOLOGIA;PSICOFISIOLOGÍA;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;56;54;EN LINEA
2023-02-16;MESE-E;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA DE SERVICIOS;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;52;50;EN LINEA
2023-02-16;ORTI-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;84;79;PRESENCIAL
2023-02-16;STCC-H;Fac_CiSo;IDIOMAS;SEMINARIO TALLER DE COMPETENCIAS;3;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;87;83;PRESENCIAL
2023-02-16;PSEX-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EXPERIMENTAL;1;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;57;57;PRESENCIAL
2023-02-16;PAV2-T;Fac_CiEmp;NEGOCIOS;PLANIFICACIÓN DE AGENCIAS DE VIAJES II;1;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;50;48;EN LINEA
2023-02-16;ADPRO-E;Fac_CiEmp;NEGOCIOS;ADMÓN. DE LA PRODUCCIÓN;1;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;64;63;EN LINEA
2023-02-16;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;8;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;128;125;EN LINEA
2023-02-16;PLAE-E;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;40;38;EN LINEA
2023-02-16;ADM1-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;4;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;81;79;PRESENCIAL
2023-02-16;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;8;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;120;120;VIRTUAL
2023-02-16;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;4;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;55;46;EN LINEA
2023-02-16;DEM1N-D;Fac_Der;DERECHO;DERECHO MERCANTIL I;1;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;127;124;EN LINEA
2023-02-16;DEL2-D;Fac_Der;DERECHO;DERECHO LABORAL II;1;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;54;47;EN LINEA
2023-02-16;PREP-E;Fac_CiEmp;NEGOCIOS;PRESUPUESTO DE LA EMPRESA PRIVADA;2;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;54;52;EN LINEA
2023-02-16;ARIN-A;Fac_CiSo;ANTROPOLOGIA;ARQUEOLOGÍA DEL ÁREA INTERMEDIA;1;16:00-19:00;Jue;PRIMERA;ORDINARIA;6;5;EN LINEA
2023-02-16;GSAC-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;GESTIÓN DE SERVICIO AL CLIENTE;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;66;64;EN LINEA
2023-02-16;ADM2-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN II;4;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;72;70;EN LINEA
2023-02-16;ADM2-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN II;2;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;58;53;EN LINEA
2023-02-16;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;6;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;63;62;EN LINEA
2023-02-16;RED1-E;Fac_InCa;INFORMATICA;REDES DE DATOS I;1;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;35;35;EN LINEA
2023-02-16;HISI-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;HIGIENE Y SEGURIDAD INDUSTRIAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;ORDINARIA;43;40;VIRTUAL
2023-02-16;HISI-V;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;HIGIENE Y SEGURIDAD INDUSTRIAL;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;43;3;VIRTUAL
2023-02-16;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;125;4;VIRTUAL
2023-02-16;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;119;3;VIRTUAL
2023-02-16;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;90;4;VIRTUAL
2023-02-16;LEMA-V;Fac_InCa;INFORMATICA;LENGUAJE DE MÁQUINA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;33;6;VIRTUAL
2023-02-16;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;6;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;121;4;VIRTUAL
2023-02-16;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;4;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;120;9;VIRTUAL
2023-02-16;REA1-V;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;5;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;123;4;VIRTUAL
2023-02-16;LCI1-V;Fac_CiSo;IDIOMAS;LECTURA Y CONVERSACIÓN EN INGLÉS I;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;35;2;VIRTUAL
2023-02-16;ADEF-E;Fac_CiEmp;NEGOCIOS;ANÁLISIS DE ESTADOS FINANCIEROS;4;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;129;128;EN LINEA
2023-02-16;ESTP-E;Fac_CiEmp;NEGOCIOS;ESTRATEGIA DEL PRODUCTO;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;42;42;EN LINEA
2023-02-16;TEEV-H;Fac_CiSo;IDIOMAS;TÉCNICAS DE EVALUACIÓN;1;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;57;57;PRESENCIAL
2023-02-16;OPPU-H;Fac_CiSo;COMUNICACIONES;OPINIÓN PÚBLICA;1;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;20;19;PRESENCIAL
2023-02-16;MAT2-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;4;18:40-20:10;Ma-Jue;PRIMERA;DIFERIDA;116;2;EN LINEA
2023-02-16;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;3;17:00-18:30;Ma-Jue;PRIMERA;ORDINARIA;99;96;EN LINEA
2023-02-16;DEC1-V;Fac_Der;DERECHO;DERECHO CIVIL I (BIENES);2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;60;16;VIRTUAL
2023-02-16;FILO-V;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;130;5;VIRTUAL
2023-02-16;FILO-V;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;2;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;126;5;VIRTUAL
2023-02-16;DIBT-I;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;3;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;47;43;PRESENCIAL
2023-02-16;MEFI-V;Fac_CiEmp;NEGOCIOS;MERCADEO Y FINANZAS;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;41;10;VIRTUAL
2023-02-16;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;3;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;81;2;VIRTUAL
2023-02-16;EPRO-V;Fac_CiSo;ANTROPOLOGIA;ÉTICA;4;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;70;1;VIRTUAL
2023-02-16;PROG4-V;Fac_InCa;INFORMATICA;PROGRAMACIÓN IV;1;00:00-23:59;Lu-Ma-Mie-Jue-Vie-Sab-Dom;PRIMERA;DIFERIDA;19;3;VIRTUAL
2023-02-16;ARHU-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE RECURSOS HUMANOS;4;09:45-11:15;Ma-Jue;PRIMERA;ORDINARIA;15;14;PRESENCIAL
2023-02-16;PRAC2-E;Fac_CiEmp;NEGOCIOS;PRÁCTICA GERENCIAL II;1;06:30-08:00;Ma-Jue;PRIMERA;ORDINARIA;51;50;EN LINEA
2023-02-17;MATT-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;24;19;PRESENCIAL
2023-02-17;DIPA-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE PÁGINAS WEB;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;48;45;EN LINEA
2023-02-17;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;28;26;EN LINEA
2023-02-17;BAS2-I;Fac_InCa;INFORMATICA;BASE DE DATOS II;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;67;60;PRESENCIAL
2023-02-17;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;16;12;PRESENCIAL
2023-02-17;LPDF-D;Fac_Der;DERECHO;LEYES PROCESALES DE FAMILIA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;26;21;EN LINEA
2023-02-17;RIEI-H;Fac_CiSo;COMUNICACIONES;REPORTAJE INTERPRETATIVO E INVESTIGATIVO;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;64;62;EN LINEA
2023-02-17;MEVI-H;Fac_CiSo;PSICOLOGIA;MÉTODO EVALUACIÓN INFANTIL;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;102;98;EN LINEA
2023-02-17;ET1Q-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;NORMAS ISO (ET);1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;85;79;EN LINEA
2023-02-17;ING1-H;Fac_CiSo;IDIOMAS;INGLÉS I;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;49;42;PRESENCIAL
2023-02-17;MATE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;31;28;PRESENCIAL
2023-02-17;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;2;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;39;34;EN LINEA
2023-02-17;TEES-D;Fac_Der;DERECHO;TEORÍA DEL ESTADO;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;51;48;EN LINEA
2023-02-17;SIOP-T;Fac_InCa;INFORMATICA;INFORMÁTICA TÉCNICA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;24;21;EN LINEA
2023-02-17;PROG2-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN II;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;67;60;EN LINEA
2023-02-17;PSGO-P;Fac_CiSo;PSICOLOGIA;PSICOGERONTOLOGÍA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;115;115;EN LINEA
2023-02-17;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;100;92;EN LINEA
2023-02-17;COA1-I;Fac_CiSo;IDIOMAS;COMPRENSIÓN AUDITIVA I;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;39;38;EN LINEA
2023-02-17;CYP-D;Fac_Der;DERECHO;CRIMINOLOGÍA Y LEY PENITENCIARIA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;46;43;EN LINEA
2023-02-17;PPS1-H;Fac_CiSo;PSICOLOGIA;PRÁCTICAS PSICOLÓGICAS I;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;33;30;EN LINEA
2023-02-17;FOTO-H;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;31;25;PRESENCIAL
2023-02-17;PRAD-H;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN RADIO;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;50;49;EN LINEA
2023-02-17;PRD1-H;Fac_CiSo;IDIOMAS;PRÁCTICA DOCENTE I;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;81;80;EN LINEA
2023-02-17;MET2-E;Fac_InCa;INFORMATICA;MÉTODOS DE PROGRAMACIÓN II;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;38;37;EN LINEA
2023-02-17;EXOE-H;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;2;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;75;65;PRESENCIAL
2023-02-17;ADIN-E;Fac_CiEmp;NEGOCIOS;ANÁLISIS DE INVERSIÓN;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;58;54;EN LINEA
2023-02-17;PSD2-H;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO II;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;53;51;EN LINEA
2023-02-17;FILO-H;Fac_CiSo;ANTROPOLOGIA;FILOSOFÍA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;19;18;PRESENCIAL
2023-02-17;FOAR-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;FOTOGRAFÍA ARTÍSTICA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;46;46;PRESENCIAL
2023-02-17;RED2-E;Fac_InCa;INFORMATICA;REDES DE DATOS II;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;35;33;EN LINEA
2023-02-17;MAT2-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;67;63;EN LINEA
2023-02-17;ING2-H;Fac_CiSo;IDIOMAS;INGLÉS II;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;129;115;EN LINEA
2023-02-17;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;89;84;PRESENCIAL
2023-02-17;DEC3-D06;Fac_Der;DERECHO;DERECHO CIVIL III;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;73;65;EN LINEA
2023-02-17;INF1-I;Fac_InCa;INFORMATICA;INFORMÁTICA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;87;74;PRESENCIAL
2023-02-17;MAT1-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;80;70;PRESENCIAL
2023-02-17;ARHU-E;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE RECURSOS HUMANOS;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;119;112;EN LINEA
2023-02-17;SINF-I;Fac_InCa;INFORMATICA;SISTEMAS DE INFORMACIÓN GERENCIAL;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;66;66;EN LINEA
2023-02-17;ASTD-E;Fac_InCa;INFORMATICA;SISTEMAS PARA LA TOMA DE DECISIONES;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;9;9;EN LINEA
2023-02-17;PPT1-H;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA I;1;09:30-11:00;Lu-Vie;PRIMERA;ORDINARIA;31;26;EN LINEA
2023-02-17;MATE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;3;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;64;60;EN LINEA
2023-02-17;DEIN-H;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;6;09:30-11:00;Lu-Vie;PRIMERA;ORDINARIA;98;87;EN LINEA
2023-02-17;EPRO-AC;Fac_CiSo;ANTROPOLOGIA;ÉTICA;5;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;77;74;PRESENCIAL
2023-02-17;PROG1-I;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;3;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;67;67;PRESENCIAL
2023-02-17;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;7;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;67;63;PRESENCIAL
2023-02-17;EBAS-T;Fac_InCa;INFORMATICA;ELECTRICIDAD BÁSICA;1;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;26;26;PRESENCIAL
2023-02-17;ALG1-E;Fac_InCa;INFORMATICA;ALGORITMOS I;3;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;88;83;PRESENCIAL
2023-02-17;MAT2-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;3;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;21;21;PRESENCIAL
2023-02-17;TECG-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TEORÍA DE LA COMUNICACIÓN GRÁFICA;1;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;35;32;PRESENCIAL
2023-02-17;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;6;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;87;84;PRESENCIAL
2023-02-17;TED3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL III;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;59;53;EN LINEA
2023-02-17;DIBT-I;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;2;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;36;34;PRESENCIAL
2023-02-17;ESTE-E;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA;1;06:30-08:00;Lu-Vie;PRIMERA;ORDINARIA;117;115;EN LINEA
2023-02-17;REA1-A;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;5;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;98;97;PRESENCIAL
2023-02-17;DINA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO NATURAL;1;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;49;45;PRESENCIAL
2023-02-17;BIOG-H;Fac_CiSo;PSICOLOGIA;BIOLOGÍA GENERAL;3;09:45-11:15;Lu-Vie;PRIMERA;ORDINARIA;89;84;PRESENCIAL
