IADOS;codigo;facultad;area;materia;seccion;horario;dias;inscritos;asistencia;modalidad
26/2/2023;FEPI-DG;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;DESARROLLO DE PROYECTOS;1;10:00-13:00;Dom;42;36;EN LINEA
26/2/2023;DSIW1-T  ;Fac_InCa;INFORMATICA;DESARROLLO DE SISTEMAS INFORMÁTICOS WEB I;1;10:00-13:00;Dom;41;37;EN LINEA
26/2/2023;STCD-H;Fac_Der;DERECHO;SEMINARIO TALLER DE COMPETENCIAS;3;10:00-13:00;Dom;32;27;EN LINEA
26/2/2023;PRA2-T   ;Fac_CiEmp;NEGOCIOS;PRÁCTICAS II;1;10:00-13:00;Dom;34;34;EN LINEA
26/2/2023;FIS3-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA III;3;10:00-13:00;Dom;100;68;EN LINEA
26/2/2023;TRTU-N   ;Fac_CiEmp;NEGOCIOS;TRANSPORTE TURÍSTICO AÉREO TERRESTRE Y MARITIMO;1;07:00-10:00;Dom;49;34;EN LINEA
26/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;27;10:00-13:00;Dom;25;20;EN LINEA
26/2/2023;AUD3-E   ;Fac_CiEmp;NEGOCIOS;AUDITORÍA III;1;10:00-13:00;Dom;68;55;EN LINEA
26/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;17;10:00-13:00;Dom;113;101;EN LINEA
27/2/2023;PRIPU-D  ;Fac_Der;DERECHO;DERECHO INTERNACIONAL PÚBLICO Y PRIVADO;1;06:30-08:00;Lu-Vie;74;55;EN LINEA
27/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;1;06:30-08:00;Lu-Vie;87;61;PRESENCIAL
27/2/2023;INGC5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES V;1;06:30-08:00;Lu-Mie-Vie;23;22;EN LINEA
27/2/2023;ARHU-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE RECURSOS HUMANOS;1;06:30-08:00;Lu-Vie;119;-1;EN LINEA
27/2/2023;INI2-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS II;1;06:30-08:00;Lu-Mie-Vie;51;35;EN LINEA
27/2/2023;MATT-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;1;06:30-08:00;Lu-Vie;24;16;PRESENCIAL
27/2/2023;ING2-H   ;Fac_CiSo;IDIOMAS;INGLÉS II;1;06:30-08:00;Lu-Vie;129;65;EN LINEA
27/2/2023;COAD-E   ;Fac_CiEmp;NEGOCIOS;CONSULTORÍA ADMINISTRATIVA;1;06:30-08:00;Lu-Vie;25;19;EN LINEA
27/2/2023;ET2Q-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;CONTROL ESTADÍSTICO DE LA CALIDAD (ETC2);1;06:30-08:00;Lu-Vie;45;30;EN LINEA
27/2/2023;BAS2-I   ;Fac_InCa;INFORMATICA;BASE DE DATOS II;1;06:30-08:00;Lu-Vie;67;40;PRESENCIAL
27/2/2023;ET1Q-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;NORMAS ISO (ET);1;06:30-08:00;Lu-Vie;85;51;EN LINEA
27/2/2023;II1-H    ;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;1;06:30-08:00;Lu-Mie-Vie;21;15;EN LINEA
27/2/2023;PSD2-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO II;1;06:30-08:00;Lu-Vie;53;50;EN LINEA
27/2/2023;IA3-H;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO III;1;06:30-08:00;Lu-Mie-Vie;28;25;PRESENCIAL
27/2/2023;ETI2-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MANEJO DE MATERIALES Y ADMINISTRACIÓN DE ALMACENES;1;06:30-08:00;Lu-Vie;91;56;EN LINEA
27/2/2023;INGC6-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VI;1;06:30-08:00;Lu-Mie-Vie;13;10;EN LINEA
27/2/2023;DEP1-D   ;Fac_Der;DERECHO;DERECHO PENAL I;1;06:30-08:00;Lu-Vie;53;42;EN LINEA
27/2/2023;PSGO-P;Fac_CiSo;PSICOLOGIA;PSICOGERONTOLOGÍA;1;06:30-08:00;Lu-Vie;115;94;EN LINEA
27/2/2023;OPFAI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO I (OPERACIONES DE FABRICACIÓN);1;06:30-08:00;Lu-Mie-Vie;17;7;EN LINEA
27/2/2023;INI1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS I;1;06:30-08:00;Lu-Mie-Vie;87;87;EN LINEA
27/2/2023;COA1-I   ;Fac_CiSo;IDIOMAS;COMPRENSIÓN AUDITIVA I;1;06:30-08:00;Lu-Vie;39;28;EN LINEA
27/2/2023;INT1-I   ;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS I;1;06:30-08:00;Lu-Mie-Vie;60;50;EN LINEA
27/2/2023;INGC3-I ;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES III;1;06:30-08:00;Lu-Mie-Vie;14;11;EN LINEA
27/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;2;06:30-08:00;Lu-Vie;75;56;PRESENCIAL
27/2/2023;MATE-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;3;06:30-08:00;Lu-Vie;64;52;EN LINEA
27/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;1;06:30-08:00;Lu-Vie;49;40;PRESENCIAL
27/2/2023;PROG3-I  ;Fac_InCa;INFORMATICA;PROGRAMACIÓN III;1;06:30-08:00;Lu-Vie;43;30;EN LINEA
27/2/2023;RED2-E   ;Fac_InCa;INFORMATICA;REDES DE DATOS II;1;06:30-08:00;Lu-Vie;35;28;EN LINEA
27/2/2023;MEVI-H   ;Fac_CiSo;PSICOLOGIA;MÉTODO EVALUACIÓN INFANTIL;1;06:30-08:00;Lu-Vie;102;97;EN LINEA
27/2/2023;INI3-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS III;1;06:30-08:00;Lu-Mie-Vie;41;33;EN LINEA
27/2/2023;DPJU-D;Fac_Der;DERECHO;DERECHO PENAL JUVENIL;1;06:30-08:00;Lu-Vie;65;52;EN LINEA
27/2/2023;PRAC-E   ;Fac_CiEmp;NEGOCIOS;PRÁCTICA GERENCIAL;1;06:30-08:00;Lu-Vie;56;47;EN LINEA
27/2/2023;MESO-E   ;Fac_CiEmp;NEGOCIOS;MERCADOTECNIA SOCIAL;1;06:30-08:00;Lu-Vie;45;40;EN LINEA
27/2/2023;INI7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS VII;1;06:30-08:00;Lu-Mie-Vie;27;24;EN LINEA
27/2/2023;PPS1-H   ;Fac_CiSo;PSICOLOGIA;PRÁCTICAS PSICOLÓGICAS I;1;06:30-08:00;Lu-Vie;33;29;EN LINEA
27/2/2023;EPRO-AC  ;Fac_CiSo;ANTROPOLOGIA;ÉTICA;1;06:30-08:00;Lu-Vie;16;12;PRESENCIAL
27/2/2023;TED3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL III;1;06:30-08:00;Lu-Vie;59;43;EN LINEA
27/2/2023;IA1-H    ;Fac_CiSo;IDIOMAS;INGLÉS AVANZADO I;1;06:30-08:00;Lu-Mie-Vie;47;41;PRESENCIAL
27/2/2023;ADIN-E   ;Fac_CiEmp;NEGOCIOS;ANÁLISIS DE INVERSIÓN;1;06:30-08:00;Lu-Vie;58;42;EN LINEA
27/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;1;06:30-08:00;Lu-Vie;100;90;EN LINEA
27/2/2023;TEES-D   ;Fac_Der;DERECHO;TEORÍA DEL ESTADO;1;06:30-08:00;Lu-Vie;51;42;EN LINEA
27/2/2023;RIEI-H   ;Fac_CiSo;COMUNICACIONES;REPORTAJE INTERPRETATIVO E INVESTIGATIVO;1;06:30-08:00;Lu-Vie;64;48;EN LINEA
27/2/2023;DEC3-D06 ;Fac_Der;DERECHO;DERECHO CIVIL III;1;06:30-08:00;Lu-Vie;73;45;EN LINEA
27/2/2023;PROG2-I  ;Fac_InCa;INFORMATICA;PROGRAMACIÓN II;1;06:30-08:00;Lu-Vie;67;54;EN LINEA
27/2/2023;CYP-D    ;Fac_Der;DERECHO;CRIMINOLOGÍA Y LEY PENITENCIARIA;1;06:30-08:00;Lu-Vie;46;30;EN LINEA
27/2/2023;IB2-H    ;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO II;1;06:30-08:00;Lu-Mie-Vie;58;39;EN LINEA
27/2/2023;II2-H    ;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO II;1;06:30-08:00;Lu-Mie-Vie;43;38;EN LINEA
27/2/2023;INGC1-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES I;1;06:30-08:00;Lu-Mie-Vie;25;12;EN LINEA
27/2/2023;COME-N   ;Fac_CiEmp;NEGOCIOS;COMERCIO ELECTRÓNICO;1;06:30-08:00;Lu-Vie;16;15;EN LINEA
27/2/2023;CDC1-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;CONTABILIDAD Y COSTOS;1;06:30-08:00;Lu-Vie;66;42;EN LINEA
27/2/2023;SIOP-T   ;Fac_InCa;INFORMATICA;INFORMÁTICA TÉCNICA;1;06:30-08:00;Lu-Vie;24;21;EN LINEA
27/2/2023;CYCOI-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO III (CONTABILIDAD DE COSTOS);1;06:30-08:00;Lu-Mie-Vie;19;12;EN LINEA
27/2/2023;INGC2-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES II;1;06:30-08:00;Lu-Mie-Vie;15;7;EN LINEA
27/2/2023;ADCO-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN DE COMPRAS;1;06:30-08:00;Lu-Vie;44;36;EN LINEA
27/2/2023;ETI3I-T;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;INGLÉS TÉCNICO VIII (GESTIÓN DEL TRANSPORTE);1;06:30-08:00;Lu-Mie-Vie;8;6;EN LINEA
27/2/2023;DIPA-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DISEÑO DE PÁGINAS WEB;1;06:30-08:00;Lu-Vie;48;43;EN LINEA
27/2/2023;PRD1-H   ;Fac_CiSo;IDIOMAS;PRÁCTICA DOCENTE I;1;06:30-08:00;Lu-Vie;81;71;EN LINEA
27/2/2023;MATE-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;1;06:30-08:00;Lu-Vie;31;23;PRESENCIAL
27/2/2023;LPDF-D   ;Fac_Der;DERECHO;LEYES PROCESALES DE FAMILIA;1;06:30-08:00;Lu-Vie;26;16;EN LINEA
27/2/2023;INGC7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VII;1;06:30-08:00;Lu-Mie-Vie;20;12;EN LINEA
27/2/2023;PSEM-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA EMPRESARIAL;1;06:30-08:00;Lu-Vie;72;69;EN LINEA
27/2/2023;DEP2-D   ;Fac_Der;DERECHO;DERECHO PENAL II;1;06:30-08:00;Lu-Vie;91;65;EN LINEA
27/2/2023;INI5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS V;1;06:30-08:00;Lu-Mie-Vie;61;35;EN LINEA
27/2/2023;MET2-E   ;Fac_InCa;INFORMATICA;MÉTODOS DE PROGRAMACIÓN II;1;06:30-08:00;Lu-Vie;38;34;EN LINEA
27/2/2023;MAT2-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;1;06:30-08:00;Lu-Vie;67;48;EN LINEA
27/2/2023;TAI3-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL III;1;06:30-08:00;Lu-Mie-Vie;22;18;PRESENCIAL
27/2/2023;MAT1-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;1;06:30-08:00;Lu-Vie;80;76;PRESENCIAL
27/2/2023;ESTE-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ESTADÍSTICA;1;06:30-08:00;Lu-Vie;117;103;EN LINEA
27/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;2;06:30-08:00;Lu-Vie;39;29;EN LINEA
27/2/2023;ESCN-I   ;Fac_CiSo;IDIOMAS;ESTUDIO SOBRE LA CULTURA NORTEAMERICANA;1;08:00-09:30;Lu-Vie;54;46;PRESENCIAL
27/2/2023;TED3-AC;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL III;2;08:00-09:30;Lu-Vie;58;47;PRESENCIAL
27/2/2023;FIS1-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;FÍSICA I;2;08:00-09:30;Lu-Vie;68;55;PRESENCIAL
27/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;5;08:00-09:30;Lu-Vie;88;66;PRESENCIAL
27/2/2023;PSAPA-H  ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL APRENDIZAJE;1;08:00-09:30;Lu-Vie;36;28;PRESENCIAL
27/2/2023;ORTI-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;3;08:00-09:30;Lu-Vie;87;69;PRESENCIAL
27/2/2023;DIBA-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;DIBUJO APLICADO;3;08:00-09:30;Lu-Vie;22;21;EN LINEA
27/2/2023;EPRO-AC  ;Fac_CiSo;ANTROPOLOGIA;ÉTICA;4;08:00-09:30;Lu-Vie;35;26;PRESENCIAL
27/2/2023;HARE-I   ;Fac_InCa;INFORMATICA;HARDWARE DE REDES;1;08:00-09:30;Lu-Vie;29;26;PRESENCIAL
27/2/2023;TED1-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;2;08:00-09:30;Lu-Vie;49;42;PRESENCIAL
27/2/2023;MATE-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;4;08:00-09:30;Lu-Vie;50;43;PRESENCIAL
27/2/2023;TED1-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL I;4;08:00-09:30;Lu-Vie;59;51;PRESENCIAL
27/2/2023;MATF-I;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA FINANCIERA;2;08:00-09:30;Lu-Vie;76;49;EN LINEA
27/2/2023;INGC8-I;Fac_CiSo;IDIOMAS;INGLÉS PARA COMUNICACIONES VIII;1;06:30-08:00;Lu-Mie-Vie;11;7;EN LINEA
27/2/2023;PSD2-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO II;2;08:00-09:30;Lu-Vie;87;83;PRESENCIAL
27/2/2023;IB1-H    ;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;4;08:00-09:30;Lu-Mie-Vie;73;63;PRESENCIAL
27/2/2023;PRAR-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;PRESENTACIÓN ARQUITECTÓNICA;1;08:00-09:30;Lu-Vie;46;39;PRESENCIAL
27/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;5;08:00-09:30;Lu-Vie;69;47;EN LINEA
27/2/2023;IB1-H    ;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;2;08:00-09:30;Lu-Mie-Vie;73;61;PRESENCIAL
27/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;19;08:00-09:30;Lu-Vie;89;85;PRESENCIAL
27/2/2023;ARCO-E   ;Fac_InCa;INFORMATICA;ARQUITECTURA DE COMPUTADORAS;1;08:00-09:30;Lu-Vie;38;35;PRESENCIAL
27/2/2023;DEIN-H   ;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;1;06:30-08:00;Lu-Vie;28;19;EN LINEA
27/2/2023;II1-H    ;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;2;08:00-09:30;Lu-Mie-Vie;54;41;EN LINEA
27/2/2023;ING1-H   ;Fac_CiSo;IDIOMAS;INGLÉS I;4;08:00-09:30;Lu-Vie;85;65;PRESENCIAL
27/2/2023;BAS1-I   ;Fac_InCa;INFORMATICA;BASES DE DATOS I;2;08:00-09:30;Lu-Vie;49;34;PRESENCIAL
27/2/2023;PSIG-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;8;08:00-09:30;Lu-Vie;89;72;PRESENCIAL
27/2/2023;INT5-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO V;1;06:30-08:00;Lu-Mie-Vie;18;12;EN LINEA
27/2/2023;DIPC-I   ;Fac_CiSo;IDIOMAS;DISEÑO E IMPLEMENTACIÓN DE PLANES DE CLASES;1;08:00-09:30;Lu-Vie;20;18;PRESENCIAL
27/2/2023;INT2-I   ;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS II;1;06:30-08:00;Lu-Mie-Vie;21;5;EN LINEA
27/2/2023;PSIG-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA GENERAL;2;08:00-09:30;Lu-Vie;87;78;PRESENCIAL
27/2/2023;INT7-I;Fac_CiSo;IDIOMAS;INGLÉS PARA TURISMO VII;1;06:30-08:00;Lu-Mie-Vie;12;8;EN LINEA
27/2/2023;TAI7-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL VII;1;08:00-09:30;Lu-Mie-Vie;32;25;EN LINEA
27/2/2023;TAI1-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TALLER INTEGRAL I;1;08:00-09:30;Lu-Mie-Vie;62;58;PRESENCIAL
27/2/2023;INT3-I   ;Fac_CiSo;IDIOMAS;INGLÉS PARA NEGOCIOS III;1;06:30-08:00;Lu-Mie-Vie;14;11;EN LINEA
27/2/2023;IB1-H    ;Fac_CiSo;IDIOMAS;INGLÉS BÁSICO I;1;06:30-08:00;Lu-Mie-Vie;52;43;PRESENCIAL
27/2/2023;PRAD-H   ;Fac_CiSo;COMUNICACIONES;PRODUCCIÓN EN RADIO;1;06:30-08:00;Lu-Vie;50;49;EN LINEA
27/2/2023;EBAS-T   ;Fac_InCa;INFORMATICA;ELECTRICIDAD BÁSICA;1;09:45-11:15;Lu-Vie;26;22;PRESENCIAL
27/2/2023;BIOG-H   ;Fac_CiSo;PSICOLOGIA;BIOLOGÍA GENERAL;3;09:45-11:15;Lu-Vie;89;74;PRESENCIAL
27/2/2023;DEIN-H   ;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;6;09:30-11:00;Lu-Vie;98;85;EN LINEA
27/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;8;09:30-11:00;Lu-Vie;30;15;EN LINEA
27/2/2023;PPT1-H   ;Fac_CiSo;PSICOLOGIA;PSICO-PATOLOGÍA I;1;09:30-11:00;Lu-Vie;31;20;EN LINEA
27/2/2023;PROG1-I  ;Fac_InCa;INFORMATICA;PROGRAMACIÓN I;3;09:45-11:15;Lu-Vie;67;59;PRESENCIAL
27/2/2023;ALG1-E   ;Fac_InCa;INFORMATICA;ALGORITMOS I;3;09:45-11:15;Lu-Vie;88;78;PRESENCIAL
27/2/2023;ALG1-E   ;Fac_InCa;INFORMATICA;ALGORITMOS I;7;09:45-11:15;Lu-Vie;67;55;PRESENCIAL
27/2/2023;DIBT-I   ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;8;09:45-11:15;Lu-Vie;29;19;PRESENCIAL
27/2/2023;DEIN-H   ;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;4;08:00-09:30;Lu-Vie;33;23;PRESENCIAL
27/2/2023;NEUP-H   ;Fac_CiSo;PSICOLOGIA;NEURO PSICOLOGÍA;1;09:45-11:15;Lu-Vie;34;30;PRESENCIAL
27/2/2023;STCB-H;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;SEMINARIO TALLER DE COMPETENCIAS;3;09:45-11:15;Lu-Vie;88;81;PRESENCIAL
27/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;6;09:45-11:15;Lu-Vie;87;78;PRESENCIAL
27/2/2023;DINA-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO NATURAL;1;09:45-11:15;Lu-Vie;49;47;PRESENCIAL
27/2/2023;TECG-DG;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TEORÍA DE LA COMUNICACIÓN GRÁFICA;1;09:45-11:15;Lu-Vie;35;32;PRESENCIAL
27/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;17;09:45-11:15;Lu-Vie;89;77;PRESENCIAL
27/2/2023;EPRO-AC  ;Fac_CiSo;ANTROPOLOGIA;ÉTICA;5;09:45-11:15;Lu-Vie;77;62;PRESENCIAL
27/2/2023;TED2-AC  ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;TECNOLOGÍA DIGITAL II;1;09:45-11:15;Lu-Vie;37;31;PRESENCIAL
27/2/2023;II1-H    ;Fac_CiSo;IDIOMAS;INGLÉS INTERMEDIO I;3;09:45-11:15;Lu-Mie-Vie;66;65;PRESENCIAL
27/2/2023;ORTI-I   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;ORIENTACIÓN TÉCNICA DE INGENIERÍA;7;08:00-09:30;Lu-Vie;89;78;PRESENCIAL
27/2/2023;DIBT-I   ;Fac_InCa;CIENCIAS APLICADAS AREA ARQUITECTURA;DIBUJO TÉCNICO;2;09:45-11:15;Lu-Vie;36;31;PRESENCIAL
27/2/2023;TCOM-H   ;Fac_CiSo;COMUNICACIONES;TEORÍA DE LA COMUNICACIÓN;2;08:00-09:30;Lu-Vie;82;66;PRESENCIAL
27/2/2023;BIOG-H   ;Fac_CiSo;PSICOLOGIA;BIOLOGÍA GENERAL;1;09:45-11:15;Lu-Vie;87;72;PRESENCIAL
27/2/2023;EXOE-H   ;Fac_CiSo;IDIOMAS;EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL;7;09:45-11:15;Lu-Vie;89;80;PRESENCIAL
27/2/2023;MAT2-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA II;3;09:45-11:15;Lu-Vie;21;20;PRESENCIAL
27/2/2023;PROE-I   ;Fac_InCa;INFORMATICA;PROGRAMACIÓN ORIENTADA A OBJETOS;1;09:45-11:15;Lu-Vie;55;40;PRESENCIAL
27/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;5;09:45-11:15;Lu-Vie;98;89;PRESENCIAL
27/2/2023;DEIN-H   ;Fac_CiSo;PSICOLOGIA;DESARROLLO INDIVIDUAL;8;13:00-14:30;Lu-Vie;72;69;EN LINEA
27/2/2023;FOTO-H   ;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA;1;06:30-08:00;Lu-Vie;31;24;PRESENCIAL
27/2/2023;FOPU-H   ;Fac_CiSo;COMUNICACIONES;FOTOGRAFÍA PUBLICITARIA;1;09:45-11:15;Lu-Vie;67;55;PRESENCIAL
27/2/2023;REA1-A   ;Fac_CiSo;ANTROPOLOGIA;REALIDAD NACIONAL;23;13:00-14:30;Lu-Vie;26;20;EN LINEA
27/2/2023;INF1-I   ;Fac_InCa;INFORMATICA;INFORMÁTICA;10;14:00-15:30;Lu-Vie;35;24;EN LINEA
27/2/2023;ADM1-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;6;14:30-16:00;Lu-Vie;37;26;EN LINEA
27/2/2023;DEC1-D06 ;Fac_Der;DERECHO;DERECHO CIVIL I;2;17:00-18:30;Lu-Mie;87;72;EN LINEA
27/2/2023;ETPS2-T;Fac_InCa;INFORMATICA;TÉCNICAS DE PRODUCCIÓN INDUSTRIAL DE SOFTWARE II;1;17:00-18:30;Lu-Mie;71;61;EN LINEA
27/2/2023;ECOE-E   ;Fac_CiEmp;NEGOCIOS;ECONOMÍA EMPRESARIAL;2;17:00-18:30;Lu-Mie;88;57;EN LINEA
27/2/2023;PLAE-E   ;Fac_CiEmp;NEGOCIOS;PLANEACIÓN ESTRATÉGICA;2;17:00-18:30;Lu-Mie;58;49;EN LINEA
27/2/2023;MAT1-T   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;3;08:00-09:30;Lu-Vie;89;76;PRESENCIAL
27/2/2023;PSD1-H   ;Fac_CiSo;PSICOLOGIA;PSICOLOGÍA DEL DESARROLLO I;2;17:00-18:30;Lu-Mie;60;54;EN LINEA
27/2/2023;EDAV-C;Fac_CiSo;COMUNICACIONES;EDICIÓN DE AUDIO Y VIDEO;1;17:00-18:30;Lu-Mie;80;73;EN LINEA
27/2/2023;DFTR-D   ;Fac_Der;DERECHO;DERECHO TRIBUTARIO Y FINANCIERO;1;17:00-18:30;Lu-Mie;46;28;EN LINEA
27/2/2023;PSF1-H   ;Fac_CiSo;PSICOLOGIA;PSICOFISIOLOGÍA;3;17:00-18:30;Lu-Mie;97;85;EN LINEA
27/2/2023;DEC2-D06 ;Fac_Der;DERECHO;DERECHO CIVIL II;1;17:00-18:30;Lu-Mie;79;53;EN LINEA
27/2/2023;MATE-E   ;Fac_InCa;CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS;MATEMÁTICA I;7;17:00-18:30;Lu-Mie;110;57;EN LINEA
27/2/2023;STCA-H;Fac_CiEmp;NEGOCIOS;SEMINARIO TALLER DE COMPETENCIAS;4;17:00-18:30;Lu-Mie;91;85;EN LINEA
27/2/2023;APU-I;Fac_InCa;INFORMATICA;ADMINISTRACIÓN DE PERFILES DE USUARIOS EN BASES DE DATOS;1;17:00-18:30;Lu-Mie;5;4;EN LINEA
27/2/2023;ADM1-E   ;Fac_CiEmp;NEGOCIOS;ADMINISTRACIÓN I;7;17:00-18:30;Lu-Mie;93;63;EN LINEA
